customer_id,age,gender,city,income_bracket,education,marital_status,family_size,profession,registration_date,mobile_number,email,is_premium_member
CUST_002559,18,Female,Delhi,High,High School,Married,1,IT Professional,2023-02-19 02:39:09.234683,+917879952136,cust_002559@gmail.com,False
CUST_002560,51,Male,Mumbai,High,High School,Married,1,Homemaker,2023-10-05 02:39:09.234755,+918930540714,cust_002560@yahoo.com,True
CUST_002561,70,Female,Lucknow,Low,Professional,Married,4,Government,2024-01-12 02:39:09.234844,+918196156259,cust_002561@gmail.com,False
CUST_002562,32,Male,Jaipur,Premium,High School,Divorced,1,Government,2023-12-27 02:39:09.234923,+917973775361,cust_002562@gmail.com,False
CUST_002563,68,Female,Mumbai,Medium,Post Graduate,Single,1,IT Professional,2024-10-06 02:39:09.234990,+918341366520,cust_002563@gmail.com,False
CUST_002564,30,Female,Ahmedabad,Low,Graduate,Married,1,Business,2024-11-28 02:39:09.235056,+919067917149,cust_002564@company.com,True
CUST_002565,33,Female,Jaipur,Medium,Professional,Married,5,Government,2024-06-27 02:39:09.235125,+917947286163,cust_002565@gmail.com,False
CUST_002566,46,Female,Delhi,Low,Post Graduate,Single,1,Healthcare,2024-08-24 02:39:09.235194,+919763446084,cust_002566@gmail.com,False
CUST_002567,25,Male,Jaipur,Medium,Professional,Divorced,2,Student,2021-07-27 02:39:09.235261,+917026136159,cust_002567@gmail.com,False
CUST_002568,58,Male,Kolkata,High,Graduate,Married,3,Education,2024-02-03 02:39:09.235328,+919397722694,cust_002568@gmail.com,False
CUST_002569,32,Male,Bangalore,Medium,Professional,Single,1,Education,2022-09-15 02:39:09.235395,+917102513698,cust_002569@gmail.com,False
CUST_002570,19,Male,Jaipur,High,Graduate,Single,1,IT Professional,2025-05-01 02:39:09.235462,+917644001174,cust_002570@outlook.com,False
CUST_002571,34,Female,Bangalore,Medium,High School,Married,2,Government,2023-02-08 02:39:09.235554,+918116306785,cust_002571@gmail.com,False
CUST_002572,39,Female,Hyderabad,Low,High School,Married,3,IT Professional,2022-06-06 02:39:09.235628,+918556662456,cust_002572@gmail.com,False
CUST_002573,18,Female,Chennai,Low,Graduate,Single,2,Business,2025-01-11 02:39:09.235760,+919989190212,cust_002573@gmail.com,False
CUST_002574,33,Male,Delhi,Medium,Professional,Married,1,IT Professional,2023-10-12 02:39:09.235832,+919280386931,cust_002574@gmail.com,False
CUST_002575,22,Male,Jaipur,Medium,Post Graduate,Single,2,Manufacturing,2024-06-25 02:39:09.235902,+919605836913,cust_002575@gmail.com,False
CUST_002576,25,Female,Lucknow,Premium,Graduate,Married,3,IT Professional,2021-11-19 02:39:09.235971,+919744012479,cust_002576@gmail.com,False
CUST_002577,33,Female,Bangalore,Low,Professional,Single,1,Government,2024-11-05 02:39:09.236039,+919474514116,cust_002577@gmail.com,False
CUST_002578,70,Male,Hyderabad,Low,Graduate,Married,3,Manufacturing,2022-11-11 02:39:09.236107,+917314272546,cust_002578@gmail.com,True
CUST_002579,22,Female,Mumbai,Low,Professional,Married,1,Healthcare,2024-11-29 02:39:09.236244,+917292023498,cust_002579@gmail.com,False
CUST_002580,43,Male,Delhi,Medium,Post Graduate,Single,2,IT Professional,2021-08-04 02:39:09.236323,+919732304179,cust_002580@company.com,False
CUST_002581,35,Male,Bangalore,Medium,Post Graduate,Married,4,Healthcare,2023-09-27 02:39:09.236408,+919472721169,cust_002581@gmail.com,False
CUST_002582,71,Female,Delhi,High,Graduate,Married,1,Student,2025-03-23 02:39:09.236486,+918652281922,cust_002582@yahoo.com,True
CUST_002583,67,Male,Bangalore,Medium,Professional,Single,2,Homemaker,2025-04-08 02:39:09.236554,+918253999394,cust_002583@gmail.com,False
CUST_002584,45,Other,Hyderabad,High,Post Graduate,Single,2,Student,2022-05-06 02:39:09.236620,+917502801138,cust_002584@gmail.com,True
CUST_002585,28,Male,Ahmedabad,Medium,High School,Married,3,Homemaker,2023-07-23 02:39:09.236685,+919913863058,cust_002585@gmail.com,False
CUST_002586,52,Male,Lucknow,Medium,Post Graduate,Married,1,Education,2022-10-31 02:39:09.236753,+918801186026,cust_002586@gmail.com,False
CUST_002587,70,Male,Chennai,Premium,Post Graduate,Single,2,Government,2021-11-03 02:39:09.236820,+919539062160,cust_002587@outlook.com,False
CUST_002588,65,Female,Bangalore,Medium,High School,Married,3,Homemaker,2022-06-18 02:39:09.236886,+917543040884,cust_002588@yahoo.com,False
CUST_002589,25,Female,Lucknow,High,Graduate,Married,5,Retired,2023-06-05 02:39:09.236951,+919549033068,cust_002589@outlook.com,False
CUST_002590,34,Male,Hyderabad,Low,Post Graduate,Married,3,IT Professional,2022-12-26 02:39:09.237016,+918005403788,cust_002590@gmail.com,False
CUST_002591,18,Female,Hyderabad,Medium,Graduate,Divorced,1,IT Professional,2021-12-29 02:39:09.237080,+919900156843,cust_002591@gmail.com,False
CUST_002592,35,Female,Lucknow,Low,Professional,Married,3,IT Professional,2022-03-17 02:39:09.237146,+917438738000,cust_002592@yahoo.com,False
CUST_002593,57,Female,Bangalore,Medium,Post Graduate,Married,2,Business,2024-11-10 02:39:09.237213,+919395811888,cust_002593@gmail.com,False
CUST_002594,31,Female,Lucknow,Medium,Post Graduate,Married,5,Retired,2022-03-27 02:39:09.237283,+919421160892,cust_002594@gmail.com,False
CUST_002595,35,Male,Lucknow,High,Post Graduate,Married,2,Government,2022-02-08 02:39:09.237349,+918515861409,cust_002595@gmail.com,False
CUST_002596,23,Male,Lucknow,Low,Graduate,Married,1,Homemaker,2023-08-26 02:39:09.237415,+917287446053,cust_002596@yahoo.com,False
CUST_002597,53,Male,Bangalore,Medium,High School,Married,2,Business,2024-01-15 02:39:09.237481,+918771457533,cust_002597@outlook.com,False
CUST_002598,44,Female,Bangalore,Medium,Post Graduate,Married,2,Other,2023-08-04 02:39:09.237546,+918964759148,cust_002598@gmail.com,False
CUST_002599,23,Male,Delhi,Medium,Graduate,Single,2,Healthcare,2023-09-10 02:39:09.237611,+918992786112,cust_002599@gmail.com,False
CUST_002600,75,Male,Pune,High,Graduate,Single,2,IT Professional,2023-02-15 02:39:09.237677,+917471509342,cust_002600@gmail.com,False
CUST_002601,29,Female,Chennai,Low,Graduate,Single,2,Student,2023-02-18 02:39:09.237746,+918580361457,cust_002601@gmail.com,True
CUST_002602,36,Female,Hyderabad,Medium,Professional,Single,2,Student,2023-02-25 02:39:09.237821,+918275939314,cust_002602@gmail.com,False
CUST_002603,19,Male,Chennai,Medium,Post Graduate,Married,4,Healthcare,2024-12-13 02:39:09.237901,+917054395704,cust_002603@gmail.com,False
CUST_002604,46,Female,Kolkata,Medium,Post Graduate,Married,4,IT Professional,2022-03-28 02:39:09.237968,+919762011127,cust_002604@gmail.com,True
CUST_002605,21,Female,Hyderabad,Medium,Graduate,Single,1,Student,2024-05-31 02:39:09.238035,+917304881403,cust_002605@yahoo.com,False
CUST_002606,30,Female,Hyderabad,Low,Post Graduate,Married,3,Homemaker,2023-12-23 02:39:09.238101,+917837562804,cust_002606@outlook.com,False
CUST_002607,40,Female,Mumbai,Medium,Professional,Divorced,2,Healthcare,2023-10-14 02:39:09.238168,+918206154232,cust_002607@gmail.com,False
CUST_002608,23,Male,Kolkata,Low,High School,Married,5,Manufacturing,2024-10-14 02:39:09.238236,+918733616994,cust_002608@yahoo.com,False
CUST_002609,33,Male,Kolkata,Low,Graduate,Married,4,Student,2025-05-07 02:39:09.238300,+919509183849,cust_002609@gmail.com,False
CUST_002610,28,Male,Hyderabad,Medium,Post Graduate,Married,1,Business,2023-11-20 02:39:09.238365,+919632307215,cust_002610@gmail.com,False
CUST_002611,42,Male,Kolkata,High,Graduate,Single,1,IT Professional,2022-07-14 02:39:09.238430,+918129420005,cust_002611@yahoo.com,False
CUST_002612,26,Female,Mumbai,Premium,Professional,Married,1,IT Professional,2023-10-25 02:39:09.238494,+919254711988,cust_002612@gmail.com,False
CUST_002613,44,Male,Pune,Medium,Professional,Married,4,Business,2022-05-07 02:39:09.238559,+919571036541,cust_002613@gmail.com,False
CUST_002614,28,Male,Lucknow,High,Graduate,Married,1,Student,2024-02-23 02:39:09.238623,+917847235290,cust_002614@outlook.com,False
CUST_002615,24,Male,Pune,Medium,Graduate,Married,5,Government,2021-09-08 02:39:09.238733,+919241630948,cust_002615@gmail.com,False
CUST_002616,25,Male,Mumbai,Premium,Graduate,Married,5,IT Professional,2021-11-30 02:39:09.238804,+917138024220,cust_002616@outlook.com,False
CUST_002617,42,Female,Mumbai,High,Post Graduate,Married,3,Government,2023-02-01 02:39:09.238871,+917679018333,cust_002617@outlook.com,False
CUST_002618,45,Male,Lucknow,High,Graduate,Married,2,Retired,2022-07-05 02:39:09.238937,+917016723794,cust_002618@yahoo.com,False
CUST_002619,78,Other,Mumbai,Medium,Professional,Single,1,Retired,2022-03-20 02:39:09.239003,+918861809646,cust_002619@gmail.com,False
CUST_002620,44,Male,Chennai,High,High School,Married,3,IT Professional,2025-01-19 02:39:09.239070,+919993086587,cust_002620@company.com,False
CUST_002621,39,Male,Chennai,Premium,Graduate,Married,2,Student,2024-01-02 02:39:09.239135,+919868521171,cust_002621@gmail.com,True
CUST_002622,45,Female,Chennai,Medium,High School,Married,4,Manufacturing,2025-04-23 02:39:09.239212,+917217980592,cust_002622@yahoo.com,False
CUST_002623,29,Male,Bangalore,High,Graduate,Married,5,IT Professional,2022-08-27 02:39:09.239279,+917499665961,cust_002623@gmail.com,False
CUST_002624,48,Male,Mumbai,Low,Graduate,Married,5,Education,2024-06-18 02:39:09.239344,+919748905509,cust_002624@yahoo.com,False
CUST_002625,39,Male,Lucknow,Low,Post Graduate,Single,1,Government,2025-02-04 02:39:09.239411,+918416190435,cust_002625@gmail.com,False
CUST_002626,61,Male,Ahmedabad,Low,Graduate,Single,2,Healthcare,2024-08-12 02:39:09.239502,+919343823488,cust_002626@yahoo.com,False
CUST_002627,32,Male,Delhi,Medium,Graduate,Single,2,Retired,2024-05-10 02:39:09.239573,+919722402848,cust_002627@gmail.com,False
CUST_002628,28,Female,Delhi,Low,Graduate,Married,5,Manufacturing,2025-03-29 02:39:09.239696,+919196052041,cust_002628@gmail.com,True
CUST_002629,21,Female,Lucknow,High,Post Graduate,Married,2,IT Professional,2021-08-30 02:39:09.239817,+917507710248,cust_002629@yahoo.com,False
CUST_002630,34,Male,Lucknow,Medium,Graduate,Married,5,IT Professional,2025-04-28 02:39:09.239888,+919001009083,cust_002630@outlook.com,False
CUST_002631,32,Male,Jaipur,Medium,High School,Single,1,IT Professional,2023-10-08 02:39:09.239955,+918692422512,cust_002631@gmail.com,False
CUST_002632,21,Female,Mumbai,Medium,High School,Married,4,Healthcare,2024-01-13 02:39:09.240023,+918222753093,cust_002632@gmail.com,False
CUST_002633,40,Female,Delhi,High,Graduate,Single,2,Business,2022-04-20 02:39:09.240090,+919772976561,cust_002633@gmail.com,False
CUST_002634,26,Female,Jaipur,Premium,Professional,Married,4,Government,2022-09-20 02:39:09.240160,+917478185919,cust_002634@outlook.com,False
CUST_002635,46,Male,Lucknow,Low,Post Graduate,Married,4,Government,2022-05-17 02:39:09.240227,+918237178174,cust_002635@gmail.com,False
CUST_002636,29,Female,Lucknow,Medium,Post Graduate,Single,2,Homemaker,2025-06-06 02:39:09.240298,+919569037631,cust_002636@gmail.com,False
CUST_002637,54,Female,Delhi,Medium,Graduate,Single,1,Healthcare,2021-10-06 02:39:09.240364,+918409244813,cust_002637@outlook.com,False
CUST_002638,32,Female,Delhi,Medium,Post Graduate,Single,1,Business,2021-11-24 02:39:09.240429,+917946049455,cust_002638@gmail.com,False
CUST_002639,37,Male,Pune,Medium,Professional,Married,3,Healthcare,2023-07-16 02:39:09.240495,+918880327927,cust_002639@gmail.com,False
CUST_002640,25,Male,Delhi,High,High School,Married,4,Government,2024-07-16 02:39:09.240560,+918442856583,cust_002640@outlook.com,False
CUST_002641,44,Female,Bangalore,Low,Post Graduate,Single,1,IT Professional,2023-05-08 02:39:09.240624,+918011250357,cust_002641@gmail.com,False
CUST_002642,46,Male,Delhi,Medium,High School,Single,1,Service,2024-02-13 02:39:09.240689,+917110449496,cust_002642@yahoo.com,False
CUST_002643,37,Female,Chennai,Medium,High School,Married,2,IT Professional,2023-10-23 02:39:09.240760,+919907655259,cust_002643@gmail.com,False
CUST_002644,22,Female,Mumbai,Low,High School,Single,2,Government,2025-03-25 02:39:09.240828,+918229142071,cust_002644@gmail.com,False
CUST_002645,33,Male,Ahmedabad,Medium,Post Graduate,Single,1,Retired,2024-06-11 02:39:09.240893,+917587398511,cust_002645@gmail.com,True
CUST_002646,18,Male,Delhi,Medium,High School,Single,2,Manufacturing,2022-10-29 02:39:09.240959,+918868597828,cust_002646@gmail.com,False
CUST_002647,41,Male,Ahmedabad,Low,High School,Married,3,Government,2021-10-07 02:39:09.241047,+919785842590,cust_002647@gmail.com,False
CUST_002648,41,Female,Lucknow,Medium,Post Graduate,Married,4,IT Professional,2022-04-04 02:39:09.241126,+917635641784,cust_002648@gmail.com,False
CUST_002649,44,Female,Hyderabad,Medium,Post Graduate,Married,1,IT Professional,2022-06-27 02:39:09.241196,+917190884063,cust_002649@gmail.com,False
CUST_002650,23,Female,Pune,High,Post Graduate,Married,5,Business,2024-08-27 02:39:09.241264,+918980262012,cust_002650@yahoo.com,False
CUST_002651,30,Female,Bangalore,Medium,Graduate,Single,2,Homemaker,2022-10-25 02:39:09.241332,+918328482851,cust_002651@yahoo.com,False
CUST_002652,77,Male,Mumbai,Low,Graduate,Single,2,Manufacturing,2021-09-23 02:39:09.241425,+919905198598,cust_002652@outlook.com,False
CUST_002653,23,Female,Bangalore,High,High School,Divorced,1,Business,2023-12-17 02:39:09.241498,+919814190029,cust_002653@gmail.com,False
CUST_002654,76,Male,Pune,Low,Graduate,Married,2,Homemaker,2022-02-06 02:39:09.241563,+919835710533,cust_002654@outlook.com,False
CUST_002655,26,Female,Lucknow,Low,Post Graduate,Single,2,Student,2022-01-13 02:39:09.241629,+918779625096,cust_002655@outlook.com,True
CUST_002656,41,Female,Mumbai,Medium,Post Graduate,Married,2,Business,2023-03-05 02:39:09.241697,+917367746872,cust_002656@company.com,False
CUST_002657,43,Male,Lucknow,Medium,High School,Married,4,Healthcare,2023-03-29 02:39:09.241763,+919282969402,cust_002657@yahoo.com,True
CUST_002658,36,Female,Chennai,Medium,Post Graduate,Single,2,Student,2024-07-06 02:39:09.241828,+917265420626,cust_002658@gmail.com,False
CUST_002659,51,Female,Kolkata,Medium,Post Graduate,Married,4,IT Professional,2024-01-24 02:39:09.241896,+919680328375,cust_002659@gmail.com,False
CUST_002660,67,Female,Mumbai,Medium,Professional,Divorced,2,Healthcare,2025-05-15 02:39:09.242015,+917093780110,cust_002660@yahoo.com,False
CUST_002661,19,Male,Hyderabad,Premium,Professional,Single,2,Business,2024-11-13 02:39:09.242091,+918149131503,cust_002661@gmail.com,False
CUST_002662,18,Female,Jaipur,Low,Post Graduate,Married,2,Government,2025-03-12 02:39:09.242157,+918017311688,cust_002662@gmail.com,False
CUST_002663,37,Male,Bangalore,Low,High School,Divorced,2,Homemaker,2022-11-30 02:39:09.242226,+917214013992,cust_002663@gmail.com,False
CUST_002664,24,Female,Bangalore,Medium,Graduate,Married,4,Healthcare,2021-08-13 02:39:09.242294,+919585250817,cust_002664@yahoo.com,False
CUST_002665,33,Female,Ahmedabad,High,Professional,Single,1,IT Professional,2023-01-19 02:39:09.242360,+917090263266,cust_002665@yahoo.com,False
CUST_002666,23,Female,Chennai,Medium,Graduate,Married,3,Homemaker,2025-05-29 02:39:09.242425,+919843837108,cust_002666@outlook.com,False
CUST_002667,27,Male,Lucknow,Low,Graduate,Married,4,Homemaker,2024-07-08 02:39:09.242490,+919090907951,cust_002667@gmail.com,False
CUST_002668,30,Male,Hyderabad,Low,Post Graduate,Single,2,Manufacturing,2025-06-26 02:39:09.242555,+919527578521,cust_002668@outlook.com,True
CUST_002669,21,Male,Hyderabad,High,Post Graduate,Divorced,2,IT Professional,2023-08-24 02:39:09.242619,+917301567776,cust_002669@gmail.com,False
CUST_002670,37,Male,Kolkata,Medium,High School,Single,2,Student,2022-04-04 02:39:09.242685,+919984939540,cust_002670@yahoo.com,True
CUST_002671,64,Female,Mumbai,Low,Graduate,Married,1,IT Professional,2023-04-06 02:39:09.242750,+918577622934,cust_002671@yahoo.com,False
CUST_002672,72,Male,Hyderabad,Medium,Professional,Married,1,Retired,2021-12-07 02:39:09.242814,+917160170975,cust_002672@gmail.com,False
CUST_002673,26,Female,Mumbai,Medium,Graduate,Single,1,IT Professional,2024-05-16 02:39:09.242879,+917238691734,cust_002673@gmail.com,False
CUST_002674,19,Male,Lucknow,High,Post Graduate,Married,2,IT Professional,2023-01-08 02:39:09.242947,+919972062094,cust_002674@outlook.com,False
CUST_002675,20,Male,Hyderabad,Medium,Graduate,Married,5,Healthcare,2023-08-22 02:39:09.243015,+918802947627,cust_002675@outlook.com,False
CUST_002676,23,Female,Ahmedabad,High,Graduate,Single,2,IT Professional,2024-12-16 02:39:09.243082,+918159078761,cust_002676@outlook.com,True
CUST_002677,32,Female,Pune,High,Post Graduate,Married,4,Business,2022-10-18 02:39:09.243150,+917215499673,cust_002677@outlook.com,False
CUST_002678,23,Female,Kolkata,High,High School,Married,1,Homemaker,2022-06-22 02:39:09.243217,+919489237807,cust_002678@gmail.com,True
CUST_002679,36,Female,Mumbai,High,Post Graduate,Married,2,Government,2024-12-20 02:39:09.243310,+918269430056,cust_002679@gmail.com,False
CUST_002680,39,Male,Mumbai,Medium,Graduate,Single,2,Retired,2023-04-12 02:39:09.243379,+918860427847,cust_002680@gmail.com,False
CUST_002681,27,Male,Delhi,Medium,Post Graduate,Married,5,Healthcare,2024-03-01 02:39:09.243446,+919948825554,cust_002681@outlook.com,False
CUST_002682,54,Female,Ahmedabad,Medium,Professional,Married,1,Manufacturing,2024-06-08 02:39:09.243511,+918675647083,cust_002682@gmail.com,False
CUST_002683,33,Male,Pune,Medium,Graduate,Single,2,IT Professional,2021-11-20 02:39:09.243628,+917912881829,cust_002683@gmail.com,False
CUST_002684,39,Male,Hyderabad,Medium,Graduate,Single,1,Healthcare,2023-07-14 02:39:09.243701,+917473318876,cust_002684@gmail.com,False
CUST_002685,19,Female,Kolkata,Medium,Post Graduate,Married,1,Service,2021-07-27 02:39:09.243769,+919952071912,cust_002685@gmail.com,False
CUST_002686,29,Male,Lucknow,Medium,High School,Single,1,IT Professional,2023-11-24 02:39:09.243836,+919267944911,cust_002686@outlook.com,False
CUST_002687,35,Male,Delhi,Medium,High School,Divorced,1,Education,2023-04-09 02:39:09.243902,+919991652030,cust_002687@yahoo.com,False
CUST_002688,21,Male,Jaipur,Premium,Graduate,Married,4,Student,2024-04-27 02:39:09.243970,+917442201620,cust_002688@yahoo.com,False
CUST_002689,47,Female,Delhi,Medium,High School,Married,1,IT Professional,2022-03-08 02:39:09.244035,+918840852958,cust_002689@gmail.com,False
CUST_002690,27,Female,Bangalore,Medium,Graduate,Single,1,Student,2024-01-03 02:39:09.244105,+918829279589,cust_002690@outlook.com,False
CUST_002691,18,Female,Mumbai,Medium,Graduate,Married,3,IT Professional,2021-07-27 02:39:09.244174,+917197111641,cust_002691@gmail.com,False
CUST_002692,26,Male,Mumbai,High,Post Graduate,Single,1,Healthcare,2025-03-19 02:39:09.244249,+918465115676,cust_002692@gmail.com,False
CUST_002693,42,Female,Delhi,High,Post Graduate,Single,2,IT Professional,2021-07-28 02:39:09.244316,+918716458409,cust_002693@outlook.com,False
CUST_002694,25,Female,Kolkata,High,Graduate,Married,2,Government,2023-05-25 02:39:09.244450,+917555858415,cust_002694@outlook.com,False
CUST_002695,41,Female,Pune,Low,High School,Married,4,IT Professional,2023-05-25 02:39:09.244526,+918169933241,cust_002695@gmail.com,True
CUST_002696,50,Female,Chennai,Medium,High School,Single,1,Government,2024-01-18 02:39:09.244595,+918340628462,cust_002696@gmail.com,False
CUST_002697,35,Male,Lucknow,Medium,Graduate,Single,1,Healthcare,2021-08-30 02:39:09.244662,+919635311269,cust_002697@yahoo.com,False
CUST_002698,28,Female,Ahmedabad,Medium,Post Graduate,Married,5,IT Professional,2024-03-20 02:39:09.244730,+917545713407,cust_002698@company.com,False
CUST_002699,60,Male,Kolkata,Medium,Graduate,Married,5,Government,2025-01-15 02:39:09.244817,+919509885542,cust_002699@yahoo.com,False
CUST_002700,42,Male,Chennai,Low,Post Graduate,Married,2,IT Professional,2021-12-01 02:39:09.244888,+917583649059,cust_002700@gmail.com,False
CUST_002701,59,Male,Delhi,High,Graduate,Single,1,Government,2023-12-17 02:39:09.244957,+919666213415,cust_002701@gmail.com,False
CUST_002702,37,Female,Kolkata,Medium,High School,Single,1,Service,2022-01-28 02:39:09.245024,+918712699234,cust_002702@gmail.com,False
CUST_002703,78,Male,Delhi,High,Graduate,Married,2,Government,2025-05-13 02:39:09.245090,+919438965539,cust_002703@yahoo.com,False
CUST_002704,40,Male,Mumbai,Medium,Post Graduate,Married,1,Student,2025-06-30 02:39:09.245181,+917051926412,cust_002704@gmail.com,False
CUST_002705,59,Female,Lucknow,Medium,Graduate,Married,2,Student,2023-06-11 02:39:09.245253,+918270702355,cust_002705@company.com,False
CUST_002706,18,Other,Chennai,Medium,Graduate,Married,5,Business,2024-12-14 02:39:09.245320,+918430242913,cust_002706@gmail.com,False
CUST_002707,31,Male,Kolkata,Low,High School,Single,2,Student,2023-12-11 02:39:09.245396,+919416346553,cust_002707@gmail.com,True
CUST_002708,36,Female,Chennai,Medium,Graduate,Married,4,IT Professional,2023-06-08 02:39:09.245463,+918198310087,cust_002708@gmail.com,False
CUST_002709,59,Female,Delhi,High,Post Graduate,Married,4,Business,2022-08-30 02:39:09.245528,+918349190555,cust_002709@company.com,False
CUST_002710,33,Male,Mumbai,Medium,Graduate,Married,5,Government,2022-08-11 02:39:09.245593,+919108250205,cust_002710@gmail.com,False
CUST_002711,39,Female,Mumbai,Low,Graduate,Married,1,Education,2023-09-21 02:39:09.245657,+919992415979,cust_002711@gmail.com,False
CUST_002712,30,Male,Pune,Low,Post Graduate,Single,2,IT Professional,2022-10-16 02:39:09.245747,+919673630619,cust_002712@gmail.com,False
CUST_002713,46,Male,Bangalore,Low,Professional,Single,1,IT Professional,2021-07-16 02:39:09.245815,+918482426000,cust_002713@yahoo.com,False
CUST_002714,24,Female,Bangalore,Medium,Graduate,Married,1,IT Professional,2022-11-05 02:39:09.245882,+919216907109,cust_002714@outlook.com,False
CUST_002715,36,Female,Delhi,High,Graduate,Married,4,Manufacturing,2025-05-05 02:39:09.245948,+917514471270,cust_002715@company.com,True
CUST_002716,28,Male,Mumbai,Medium,Graduate,Married,3,Healthcare,2022-05-10 02:39:09.246013,+919699310936,cust_002716@outlook.com,False
CUST_002717,31,Male,Bangalore,High,Post Graduate,Single,2,Business,2024-01-12 02:39:09.246078,+917601394061,cust_002717@company.com,False
CUST_002718,39,Female,Mumbai,Medium,Post Graduate,Married,4,Manufacturing,2021-07-23 02:39:09.246142,+919082952226,cust_002718@gmail.com,False
CUST_002719,30,Male,Chennai,High,Graduate,Single,1,IT Professional,2024-06-10 02:39:09.246208,+918616940655,cust_002719@gmail.com,False
CUST_002720,41,Male,Mumbai,Medium,Graduate,Single,1,Student,2024-05-29 02:39:09.246273,+918147170364,cust_002720@gmail.com,True
CUST_002721,36,Female,Chennai,Medium,Graduate,Single,2,IT Professional,2024-12-09 02:39:09.246338,+918198068338,cust_002721@gmail.com,False
CUST_002722,49,Male,Bangalore,Medium,Graduate,Single,1,IT Professional,2025-05-30 02:39:09.246403,+917379791813,cust_002722@gmail.com,False
CUST_002723,26,Male,Lucknow,Low,Graduate,Single,2,Student,2024-11-20 02:39:09.246467,+919865558604,cust_002723@yahoo.com,False
CUST_002724,37,Male,Delhi,Medium,High School,Married,1,Business,2025-05-12 02:39:09.246533,+919690108953,cust_002724@yahoo.com,False
CUST_002725,28,Female,Delhi,Low,High School,Married,1,IT Professional,2024-07-03 02:39:09.246599,+919406879731,cust_002725@yahoo.com,False
CUST_002726,29,Male,Bangalore,Low,Graduate,Single,1,Business,2023-12-24 02:39:09.246678,+919414730440,cust_002726@gmail.com,True
CUST_002727,56,Female,Pune,Medium,Graduate,Married,2,IT Professional,2024-10-24 02:39:09.246743,+917401302858,cust_002727@outlook.com,False
CUST_002728,23,Male,Lucknow,Medium,Graduate,Married,5,IT Professional,2023-11-21 02:39:09.246811,+917668550563,cust_002728@gmail.com,False
CUST_002729,45,Male,Delhi,High,Graduate,Married,2,Government,2024-06-18 02:39:09.246880,+919295739652,cust_002729@gmail.com,False
CUST_002730,38,Female,Mumbai,Low,Professional,Single,2,Retired,2024-04-05 02:39:09.246946,+917307234451,cust_002730@outlook.com,False
CUST_002731,51,Male,Kolkata,Low,High School,Single,1,Student,2023-10-12 02:39:09.247010,+918721480680,cust_002731@gmail.com,False
CUST_002732,25,Female,Delhi,High,Professional,Married,3,Government,2022-07-28 02:39:09.247102,+918668736696,cust_002732@yahoo.com,True
CUST_002733,42,Male,Ahmedabad,Medium,Professional,Married,2,Business,2021-08-16 02:39:09.247172,+919000645134,cust_002733@yahoo.com,False
CUST_002734,45,Female,Hyderabad,High,Post Graduate,Married,2,IT Professional,2021-07-28 02:39:09.247239,+917274233057,cust_002734@gmail.com,False
CUST_002735,54,Female,Chennai,Medium,Graduate,Married,5,Business,2024-12-08 02:39:09.247306,+917515549024,cust_002735@gmail.com,False
CUST_002736,31,Male,Pune,Medium,Post Graduate,Single,1,Government,2023-04-20 02:39:09.247375,+919687137368,cust_002736@gmail.com,False
CUST_002737,32,Male,Lucknow,Low,High School,Married,1,Healthcare,2023-06-21 02:39:09.247444,+917320289586,cust_002737@yahoo.com,False
CUST_002738,38,Female,Hyderabad,High,Graduate,Divorced,1,Business,2022-09-21 02:39:09.247562,+919658745231,cust_002738@yahoo.com,False
CUST_002739,47,Male,Bangalore,Medium,High School,Divorced,1,IT Professional,2024-08-03 02:39:09.247634,+918130598013,cust_002739@yahoo.com,True
CUST_002740,46,Male,Bangalore,Premium,Graduate,Married,5,Healthcare,2024-01-31 02:39:09.247701,+918703868276,cust_002740@gmail.com,False
CUST_002741,33,Female,Chennai,Low,High School,Single,1,Government,2025-01-12 02:39:09.247768,+919944302879,cust_002741@gmail.com,False
CUST_002742,41,Male,Kolkata,Low,Post Graduate,Married,5,IT Professional,2022-09-10 02:39:09.247836,+918530662923,cust_002742@gmail.com,False
CUST_002743,22,Male,Mumbai,Low,High School,Single,1,Education,2023-07-16 02:39:09.247903,+917001795302,cust_002743@gmail.com,False
CUST_002744,49,Male,Ahmedabad,Low,High School,Married,5,IT Professional,2021-09-19 02:39:09.247974,+917118741970,cust_002744@gmail.com,False
CUST_002745,34,Female,Delhi,Low,Graduate,Married,2,IT Professional,2021-08-16 02:39:09.248040,+918600013899,cust_002745@outlook.com,True
CUST_002746,23,Male,Lucknow,Low,Post Graduate,Single,2,IT Professional,2024-02-27 02:39:09.248107,+917014243197,cust_002746@company.com,False
CUST_002747,50,Male,Jaipur,Medium,Professional,Married,5,Manufacturing,2025-02-23 02:39:09.248174,+918593927524,cust_002747@gmail.com,False
CUST_002748,20,Female,Lucknow,Medium,Graduate,Married,5,Service,2023-12-12 02:39:09.248239,+919184948207,cust_002748@gmail.com,False
CUST_002749,51,Male,Mumbai,High,High School,Married,1,Retired,2023-04-23 02:39:09.248305,+918830659530,cust_002749@gmail.com,False
CUST_002750,19,Male,Mumbai,Premium,Graduate,Single,2,IT Professional,2023-07-29 02:39:09.248372,+917335661661,cust_002750@outlook.com,False
CUST_002751,34,Male,Mumbai,Medium,High School,Married,3,Government,2022-08-03 02:39:09.248438,+919036248430,cust_002751@yahoo.com,False
